customer_id,first_name,last_name,email,age,gender,city,registration_date,loyalty_tier,email_opt_in,lifetime_orders
C07649,Karen,Davis,customer7649@email.com,53,Other,Tulsa,2021-02-04,Silver,False,0
C07650,Karen,Johnson,customer7650@email.com,73,Other,Portland,2022-12-22,Bronze,False,0
C07651,Patricia,Davis,customer7651@email.com,55,F,Chicago,2021-08-01,Gold,False,0
C07652,Joseph,Thomas,customer7652@email.com,74,M,Los Angeles,2022-07-30,Gold,True,0
C07653,Patricia,Wilson,customer7653@email.com,32,Other,Seattle,2021-05-07,Gold,True,0
C07654,Olivia,Johnson,customer7654@email.com,42,Other,Chicago,2021-05-24,New,True,0
C07655,Susan,Brown,customer7655@email.com,22,Other,Miami,2022-04-03,Bronze,True,0
C07656,Sarah,Martinez,customer7656@email.com,71,F,St. Louis,2022-04-05,Bronze,True,0
C07657,Michael,Anderson,customer7657@email.com,18,Other,New Orleans,2022-07-08,Bronze,False,0
C07658,Linda,Moore,customer7658@email.com,69,M,Milwaukee,2023-01-29,Bronze,True,0
C07659,Joseph,Johnson,customer7659@email.com,31,Other,New Orleans,2023-03-24,Bronze,False,0
C07660,Barbara,Lopez,customer7660@email.com,28,F,Nashville,2022-02-10,Bronze,True,0
C07661,Karen,Smith,customer7661@email.com,72,M,New York,2022-03-27,Gold,True,0
C07662,Olivia,Thomas,customer7662@email.com,38,Other,Indianapolis,2021-12-31,Bronze,True,0
C07663,Isabella,Brown,customer7663@email.com,53,Other,Milwaukee,2021-09-28,Bronze,True,0
C07664,Jennifer,Jackson,customer7664@email.com,53,Other,Omaha,2022-11-15,Bronze,True,0
C07665,Mary,Jones,customer7665@email.com,38,Other,Seattle,2022-06-14,Silver,False,0
C07666,Emma,Moore,customer7666@email.com,48,M,New York,2022-05-19,Silver,False,0
C07667,Linda,Anderson,customer7667@email.com,40,M,Boston,2023-01-24,Bronze,False,0
C07668,Patricia,Hernandez,customer7668@email.com,36,M,Atlanta,2023-02-28,Bronze,True,0
C07669,James,Gonzalez,customer7669@email.com,67,F,Baltimore,2022-04-02,New,False,0
C07670,Noah,Thompson,customer7670@email.com,59,F,Atlanta,2021-03-04,Silver,True,0
C07671,Emma,Williams,customer7671@email.com,24,Other,Baltimore,2021-04-03,Bronze,True,0
C07672,David,Hernandez,customer7672@email.com,55,Other,Miami,2021-04-17,Bronze,True,0
C07673,Karen,Miller,customer7673@email.com,33,Other,Milwaukee,2022-09-02,New,True,0
C07674,Mary,Davis,customer7674@email.com,61,F,Los Angeles,2021-09-19,Bronze,True,0
C07675,Sophia,Miller,customer7675@email.com,18,F,Portland,2022-04-23,Bronze,True,0
C07676,Patricia,Moore,customer7676@email.com,44,Other,Indianapolis,2021-01-29,Bronze,True,0
C07677,Susan,Thomas,customer7677@email.com,36,M,Minneapolis,2021-01-15,Bronze,False,0
C07678,Patricia,Gonzalez,customer7678@email.com,69,M,New Orleans,2021-05-28,New,False,0
C07679,Robert,Martinez,customer7679@email.com,37,F,Seattle,2022-12-11,Gold,False,0
C07680,Robert,Lopez,customer7680@email.com,33,F,Minneapolis,2022-05-05,Gold,False,0
C07681,Robert,Jackson,customer7681@email.com,71,Other,Denver,2021-12-03,New,True,0
C07682,Linda,Gonzalez,customer7682@email.com,63,F,Denver,2021-12-10,Bronze,True,0
C07683,Joseph,Garcia,customer7683@email.com,19,Other,Omaha,2021-05-13,Bronze,True,0
C07684,Karen,Moore,customer7684@email.com,40,Other,Denver,2022-09-29,Bronze,True,0
C07685,David,Thompson,customer7685@email.com,32,Other,New York,2023-05-18,Gold,True,0
C07686,Emma,Martin,customer7686@email.com,24,F,Seattle,2022-07-05,Bronze,False,0
C07687,Jessica,Hernandez,customer7687@email.com,38,Other,Newark,2021-10-12,Bronze,True,0
C07688,Joseph,Rodriguez,customer7688@email.com,64,F,Houston,2023-04-25,Silver,True,0
C07689,Mary,Lee,customer7689@email.com,34,F,Detroit,2021-11-19,Silver,False,0
C07690,David,Wilson,customer7690@email.com,60,F,New Orleans,2022-12-09,New,True,0
C07691,Jennifer,Johnson,customer7691@email.com,68,M,Omaha,2022-08-01,Gold,False,0
C07692,David,Martin,customer7692@email.com,49,Other,Denver,2022-10-24,New,True,0
C07693,John,Davis,customer7693@email.com,19,F,Dallas,2021-02-06,Silver,True,0
C07694,Mary,Lopez,customer7694@email.com,73,Other,Dallas,2021-11-07,Bronze,True,0
C07695,Karen,Smith,customer7695@email.com,58,Other,Detroit,2022-02-01,New,False,0
C07696,William,Wilson,customer7696@email.com,68,F,Nashville,2023-03-14,Bronze,False,0
C07697,James,Johnson,customer7697@email.com,21,F,Minneapolis,2021-01-06,Silver,True,0
C07698,Jessica,Rodriguez,customer7698@email.com,63,F,New Orleans,2021-10-27,Bronze,False,0
C07699,Michael,Martinez,customer7699@email.com,51,Other,Seattle,2022-01-30,Silver,False,0
C07700,Susan,Wilson,customer7700@email.com,28,M,Nashville,2021-12-26,Silver,True,0
C07701,Richard,Wilson,customer7701@email.com,36,M,New York,2023-05-31,New,False,0
C07702,John,Miller,customer7702@email.com,21,Other,Minneapolis,2022-03-09,Bronze,False,0
C07703,Isabella,Williams,customer7703@email.com,39,M,San Francisco,2022-09-09,Bronze,True,0
C07704,Patricia,Gonzalez,customer7704@email.com,60,F,Houston,2021-06-24,Silver,False,0
C07705,Noah,Brown,customer7705@email.com,53,F,Portland,2021-03-03,Gold,False,0
C07706,Barbara,Davis,customer7706@email.com,19,M,New York,2022-09-09,Gold,True,0
C07707,John,Taylor,customer7707@email.com,73,F,Detroit,2022-03-26,Bronze,False,0
C07708,Karen,Taylor,customer7708@email.com,35,Other,Kansas City,2022-12-02,Bronze,False,0
C07709,Sophia,Brown,customer7709@email.com,30,Other,Minneapolis,2023-06-19,Bronze,True,0
C07710,Jennifer,Thompson,customer7710@email.com,70,M,Milwaukee,2023-03-07,New,False,0
C07711,Mary,Garcia,customer7711@email.com,48,F,Nashville,2022-02-16,Gold,False,0
C07712,Thomas,Rodriguez,customer7712@email.com,44,F,New Orleans,2021-04-13,Silver,False,0
C07713,Barbara,Lopez,customer7713@email.com,44,Other,San Francisco,2022-08-31,Silver,True,0
C07714,Barbara,Williams,customer7714@email.com,61,Other,Seattle,2021-09-15,Silver,True,0
C07715,Sophia,Williams,customer7715@email.com,50,M,Miami,2021-07-09,Gold,False,0
C07716,William,Perez,customer7716@email.com,26,Other,New Orleans,2022-10-10,New,False,0
C07717,Ava,Garcia,customer7717@email.com,56,Other,Newark,2022-12-31,Silver,False,0
C07718,Ava,Rodriguez,customer7718@email.com,23,F,San Francisco,2022-08-12,New,False,0
C07719,James,Jackson,customer7719@email.com,74,Other,Nashville,2021-01-21,Silver,False,0
C07720,Sophia,Moore,customer7720@email.com,72,F,Philadelphia,2021-12-14,New,True,0
C07721,Robert,Lee,customer7721@email.com,55,Other,Nashville,2023-03-26,Bronze,False,0
C07722,Olivia,Taylor,customer7722@email.com,19,M,Los Angeles,2022-07-28,New,False,0
C07723,Noah,Taylor,customer7723@email.com,58,F,New Orleans,2022-11-14,Gold,False,0
C07724,Thomas,Johnson,customer7724@email.com,46,F,Miami,2021-07-30,Bronze,False,0
C07725,Susan,Brown,customer7725@email.com,27,Other,Milwaukee,2023-05-28,New,False,0
C07726,Robert,Moore,customer7726@email.com,45,Other,Newark,2021-05-06,Gold,False,0
C07727,Joseph,Wilson,customer7727@email.com,45,F,St. Louis,2022-03-29,Gold,False,0
C07728,Ava,Martin,customer7728@email.com,21,M,Portland,2023-02-11,Silver,True,0
C07729,Susan,Garcia,customer7729@email.com,30,F,New Orleans,2022-09-08,New,True,0
C07730,Noah,Lee,customer7730@email.com,54,Other,Atlanta,2021-12-17,Bronze,True,0
C07731,Emma,Taylor,customer7731@email.com,45,M,San Francisco,2022-04-05,Bronze,False,0
C07732,Joseph,Hernandez,customer7732@email.com,66,Other,Milwaukee,2022-03-07,Gold,True,0
C07733,Olivia,Wilson,customer7733@email.com,41,Other,Atlanta,2022-10-06,Gold,False,0
C07734,Noah,Martinez,customer7734@email.com,20,F,Newark,2022-05-12,New,False,0
C07735,Patricia,Rodriguez,customer7735@email.com,70,M,Boston,2022-05-08,Gold,False,0
C07736,Joseph,Johnson,customer7736@email.com,72,M,Boston,2023-05-17,Bronze,True,0
C07737,Susan,Lopez,customer7737@email.com,23,F,New Orleans,2022-12-15,New,False,0
C07738,Liam,Thompson,customer7738@email.com,58,Other,Seattle,2021-02-06,Silver,False,0
C07739,David,Jones,customer7739@email.com,69,F,Philadelphia,2022-04-15,Bronze,True,0
C07740,William,Moore,customer7740@email.com,34,F,Boston,2022-05-18,Gold,False,0
C07741,Ava,Perez,customer7741@email.com,39,Other,Los Angeles,2023-01-21,Bronze,False,0
C07742,Noah,Wilson,customer7742@email.com,66,M,Miami,2023-05-04,Silver,False,0
C07743,Jennifer,Smith,customer7743@email.com,35,Other,New York,2022-12-08,Bronze,True,0
C07744,David,Miller,customer7744@email.com,75,M,Kansas City,2022-08-02,Silver,False,0
C07745,Isabella,Taylor,customer7745@email.com,48,M,San Francisco,2021-06-14,Bronze,True,0
C07746,Emma,Hernandez,customer7746@email.com,42,Other,San Francisco,2022-05-02,Bronze,False,0
C07747,Sarah,Jackson,customer7747@email.com,63,F,Houston,2021-03-03,Silver,False,0
C07748,James,Davis,customer7748@email.com,43,F,Baltimore,2023-04-17,Bronze,True,0
C07749,Jennifer,Anderson,customer7749@email.com,58,F,Kansas City,2023-03-18,Silver,False,0
C07750,Jennifer,Lee,customer7750@email.com,52,Other,Nashville,2021-09-28,Bronze,True,0
C07751,Mary,Johnson,customer7751@email.com,41,F,Denver,2022-12-10,Silver,False,0
C07752,Jessica,Lopez,customer7752@email.com,24,M,Los Angeles,2023-04-02,Bronze,False,0
C07753,Joseph,Perez,customer7753@email.com,67,Other,New Orleans,2023-06-11,Gold,True,0
C07754,Patricia,Wilson,customer7754@email.com,49,F,Portland,2021-10-12,Silver,True,0
C07755,Richard,Miller,customer7755@email.com,25,Other,Baltimore,2022-08-24,Silver,False,0
C07756,Noah,Taylor,customer7756@email.com,72,M,New York,2021-01-23,Bronze,True,0
C07757,Patricia,Gonzalez,customer7757@email.com,20,Other,Detroit,2021-12-19,Silver,False,0
C07758,Karen,Thomas,customer7758@email.com,57,M,Los Angeles,2022-03-14,New,True,0
C07759,Karen,Perez,customer7759@email.com,21,M,Chicago,2021-08-02,New,True,0
C07760,Sophia,Martinez,customer7760@email.com,31,Other,Portland,2021-07-21,Silver,True,0
C07761,Sophia,Taylor,customer7761@email.com,31,F,Miami,2021-05-25,Bronze,True,0
C07762,Emma,Thompson,customer7762@email.com,45,M,Tulsa,2023-05-02,Gold,False,0
C07763,Patricia,Moore,customer7763@email.com,36,M,Detroit,2022-10-01,Silver,False,0
C07764,Olivia,Lopez,customer7764@email.com,54,Other,Denver,2022-11-20,Bronze,True,0
C07765,Ava,Garcia,customer7765@email.com,59,Other,Nashville,2021-05-01,Bronze,False,0
C07766,Linda,Williams,customer7766@email.com,20,M,Seattle,2021-09-27,Bronze,True,0
C07767,Liam,Brown,customer7767@email.com,47,F,Baltimore,2022-07-21,Silver,False,0
C07768,Patricia,Williams,customer7768@email.com,40,Other,Indianapolis,2022-08-28,Silver,True,0
C07769,Linda,Jackson,customer7769@email.com,30,Other,Minneapolis,2023-04-10,Gold,False,0
C07770,Jessica,Perez,customer7770@email.com,42,F,Dallas,2022-09-10,Bronze,False,0
C07771,Emma,Martinez,customer7771@email.com,31,M,Seattle,2021-06-07,Bronze,True,0
C07772,Susan,Perez,customer7772@email.com,48,Other,Nashville,2023-01-09,Bronze,True,0
C07773,Barbara,Gonzalez,customer7773@email.com,50,M,Los Angeles,2022-06-27,Silver,False,0
C07774,Olivia,Moore,customer7774@email.com,37,Other,Tulsa,2021-09-05,Silver,False,0
C07775,Linda,Smith,customer7775@email.com,65,Other,Houston,2021-02-24,Silver,False,0
C07776,Robert,Perez,customer7776@email.com,68,M,Newark,2022-05-02,Gold,True,0
C07777,Richard,Garcia,customer7777@email.com,22,F,Minneapolis,2023-04-14,Silver,False,0
C07778,Jennifer,Wilson,customer7778@email.com,30,F,Denver,2021-12-27,New,True,0
C07779,Olivia,Lee,customer7779@email.com,73,F,Kansas City,2021-10-12,New,True,0
C07780,Robert,Gonzalez,customer7780@email.com,47,Other,St. Louis,2022-12-09,Bronze,False,0
C07781,Karen,Jackson,customer7781@email.com,63,M,Omaha,2023-02-20,Bronze,False,0
C07782,John,Garcia,customer7782@email.com,56,Other,Baltimore,2023-06-01,Gold,False,0
C07783,Karen,Taylor,customer7783@email.com,50,F,Los Angeles,2021-06-19,New,False,0
C07784,Mary,Martinez,customer7784@email.com,23,M,Newark,2022-09-24,Gold,False,0
C07785,Jennifer,Martin,customer7785@email.com,73,F,Denver,2022-12-23,New,False,0
C07786,Isabella,Martinez,customer7786@email.com,29,M,Omaha,2021-11-18,Bronze,False,0
C07787,John,Perez,customer7787@email.com,32,Other,Minneapolis,2022-05-13,Silver,True,0
C07788,James,Rodriguez,customer7788@email.com,36,M,St. Louis,2021-01-19,New,True,0
C07789,Patricia,Jackson,customer7789@email.com,69,M,Indianapolis,2022-04-17,Gold,False,0
C07790,Ava,Davis,customer7790@email.com,68,F,Minneapolis,2021-09-13,Bronze,True,0
C07791,Joseph,Thomas,customer7791@email.com,41,M,Nashville,2022-03-09,Bronze,False,0
C07792,Susan,Hernandez,customer7792@email.com,69,M,Detroit,2021-08-16,Silver,True,0
C07793,John,Perez,customer7793@email.com,31,M,Chicago,2022-01-14,Silver,True,0
C07794,Thomas,Martinez,customer7794@email.com,38,F,Philadelphia,2023-01-07,Bronze,False,0
C07795,John,Davis,customer7795@email.com,32,F,Minneapolis,2023-05-14,Bronze,True,0
C07796,Ava,Williams,customer7796@email.com,62,Other,St. Louis,2023-01-12,Gold,False,0
C07797,Michael,Williams,customer7797@email.com,54,F,Boston,2021-10-09,New,False,0
C07798,Karen,Davis,customer7798@email.com,69,M,Houston,2021-01-29,Silver,True,0
C07799,Joseph,Miller,customer7799@email.com,62,F,Atlanta,2022-12-24,Silver,True,0
C07800,Karen,Lee,customer7800@email.com,56,Other,Minneapolis,2023-05-04,Silver,True,0
C07801,James,Brown,customer7801@email.com,74,Other,Nashville,2023-05-12,Gold,True,0
C07802,John,Moore,customer7802@email.com,28,Other,Houston,2022-02-28,Gold,True,0
C07803,William,Smith,customer7803@email.com,61,M,Baltimore,2023-01-14,New,True,0
C07804,Richard,Hernandez,customer7804@email.com,51,F,St. Louis,2021-08-02,Silver,False,0
C07805,Jennifer,Lee,customer7805@email.com,21,F,Detroit,2022-02-17,Gold,False,0
C07806,Sarah,Johnson,customer7806@email.com,39,F,Los Angeles,2021-09-13,Gold,True,0
C07807,Sarah,Thompson,customer7807@email.com,71,M,Minneapolis,2021-03-07,Bronze,False,0
C07808,John,Hernandez,customer7808@email.com,21,Other,Miami,2021-12-14,New,True,0
C07809,Emma,Hernandez,customer7809@email.com,25,Other,Dallas,2022-12-26,Silver,False,0
C07810,Robert,Taylor,customer7810@email.com,71,F,Denver,2021-03-01,Gold,True,0
C07811,Ava,Rodriguez,customer7811@email.com,74,F,Los Angeles,2023-03-30,Silver,False,0
C07812,David,Rodriguez,customer7812@email.com,21,Other,New York,2022-03-04,Gold,False,0
C07813,Karen,Lopez,customer7813@email.com,38,M,New Orleans,2021-06-03,Gold,True,0
C07814,Richard,Rodriguez,customer7814@email.com,37,M,Philadelphia,2021-07-03,Silver,False,0
C07815,Ava,Thomas,customer7815@email.com,65,F,Tulsa,2022-11-10,Silver,True,0
C07816,Sophia,Taylor,customer7816@email.com,64,F,New Orleans,2023-03-11,Bronze,True,0
C07817,Jennifer,Taylor,customer7817@email.com,51,F,Milwaukee,2023-01-27,Silver,True,0
C07818,Sarah,Brown,customer7818@email.com,53,F,Minneapolis,2021-11-04,New,False,0
C07819,John,Jackson,customer7819@email.com,19,F,Kansas City,2022-07-24,New,False,0
C07820,Mary,Moore,customer7820@email.com,49,M,Philadelphia,2021-12-29,Bronze,False,0
C07821,Richard,Hernandez,customer7821@email.com,53,M,New Orleans,2023-01-26,Silver,False,0
C07822,John,Martinez,customer7822@email.com,36,F,Omaha,2023-01-22,Silver,True,0
C07823,Sophia,Jones,customer7823@email.com,34,Other,Philadelphia,2022-10-02,Silver,False,0
C07824,James,Thomas,customer7824@email.com,58,Other,Minneapolis,2023-03-21,Bronze,False,0
C07825,John,Hernandez,customer7825@email.com,20,M,Miami,2023-05-19,Bronze,False,0
C07826,Noah,Wilson,customer7826@email.com,50,M,Baltimore,2022-11-17,New,False,0
C07827,Joseph,Johnson,customer7827@email.com,57,F,Indianapolis,2023-06-18,New,False,0
C07828,Isabella,Jackson,customer7828@email.com,44,Other,San Francisco,2021-03-06,Silver,True,0
C07829,James,Anderson,customer7829@email.com,27,F,Kansas City,2021-10-29,Bronze,True,0
C07830,James,Johnson,customer7830@email.com,59,F,Seattle,2022-03-26,Gold,True,0
C07831,Jessica,Lopez,customer7831@email.com,32,Other,Los Angeles,2021-09-29,Silver,True,0
C07832,Liam,Lee,customer7832@email.com,32,F,Philadelphia,2022-11-19,Silver,False,0
C07833,Noah,Johnson,customer7833@email.com,24,F,New Orleans,2023-01-25,Silver,True,0
C07834,John,Hernandez,customer7834@email.com,47,M,Chicago,2023-06-06,New,False,0
C07835,John,Thompson,customer7835@email.com,18,F,Boston,2022-03-19,Silver,True,0
C07836,Sarah,Smith,customer7836@email.com,65,M,Newark,2022-12-29,Bronze,False,0
C07837,Jennifer,Thomas,customer7837@email.com,34,F,Boston,2022-07-21,Bronze,False,0
C07838,Patricia,Thomas,customer7838@email.com,45,Other,Baltimore,2022-04-13,Bronze,False,0
C07839,Mary,Wilson,customer7839@email.com,69,F,Los Angeles,2022-05-09,Silver,True,0
C07840,Liam,Garcia,customer7840@email.com,23,M,Seattle,2022-12-06,New,True,0
C07841,Patricia,Rodriguez,customer7841@email.com,55,M,Chicago,2021-11-03,Bronze,True,0
C07842,Jennifer,Anderson,customer7842@email.com,41,M,Omaha,2021-04-24,Silver,False,0
C07843,Sarah,Davis,customer7843@email.com,49,M,Baltimore,2022-09-30,Gold,False,0
C07844,Ava,Johnson,customer7844@email.com,68,Other,Kansas City,2021-10-15,Bronze,True,0
C07845,Sophia,Johnson,customer7845@email.com,61,F,Portland,2021-06-24,New,False,0
C07846,Ava,Anderson,customer7846@email.com,36,Other,Tulsa,2023-04-08,Bronze,False,0
C07847,Sarah,Moore,customer7847@email.com,65,M,Detroit,2022-08-29,New,True,0
C07848,Jennifer,Hernandez,customer7848@email.com,67,F,Indianapolis,2022-11-19,Bronze,True,0
C07849,Jessica,Brown,customer7849@email.com,31,Other,Chicago,2022-06-29,Gold,True,0
C07850,Karen,Perez,customer7850@email.com,40,M,Detroit,2021-06-02,Gold,False,0
C07851,Jennifer,Thompson,customer7851@email.com,59,M,Omaha,2023-06-15,Silver,False,0
C07852,Joseph,Johnson,customer7852@email.com,33,M,Boston,2023-01-06,Bronze,False,0
C07853,Liam,Brown,customer7853@email.com,40,F,Milwaukee,2022-09-26,Bronze,False,0
C07854,Richard,Williams,customer7854@email.com,75,F,St. Louis,2022-03-25,Silver,False,0
C07855,Richard,Lopez,customer7855@email.com,54,Other,Philadelphia,2021-06-05,Bronze,True,0
C07856,Mary,Jones,customer7856@email.com,72,F,Miami,2022-01-31,Silver,False,0
C07857,Michael,Jones,customer7857@email.com,49,M,Denver,2022-06-10,Silver,True,0
C07858,William,Lopez,customer7858@email.com,38,M,Seattle,2021-07-02,Silver,True,0
C07859,William,Smith,customer7859@email.com,57,Other,Newark,2022-02-01,Gold,False,0
C07860,Olivia,Moore,customer7860@email.com,31,F,Milwaukee,2023-04-20,Silver,True,0
C07861,Barbara,Brown,customer7861@email.com,74,M,Minneapolis,2022-10-14,Gold,True,0
C07862,David,Moore,customer7862@email.com,42,F,San Francisco,2022-03-24,Silver,False,0
C07863,Ava,Jackson,customer7863@email.com,72,M,Chicago,2021-09-04,Gold,True,0
C07864,Mary,Davis,customer7864@email.com,45,Other,New York,2021-10-11,Bronze,False,0
C07865,Sarah,Martin,customer7865@email.com,63,Other,Dallas,2021-01-02,Silver,False,0
C07866,William,Jackson,customer7866@email.com,42,Other,Miami,2021-02-09,New,False,0
C07867,James,Martinez,customer7867@email.com,57,F,Newark,2022-01-17,Silver,True,0
C07868,David,Moore,customer7868@email.com,71,M,Minneapolis,2022-10-13,Silver,False,0
C07869,Robert,Taylor,customer7869@email.com,18,Other,San Francisco,2022-04-27,Silver,True,0
C07870,Joseph,Wilson,customer7870@email.com,72,F,Boston,2021-06-13,Gold,True,0
C07871,Noah,Johnson,customer7871@email.com,18,F,Dallas,2021-07-12,New,True,0
C07872,Liam,Moore,customer7872@email.com,25,F,Los Angeles,2023-05-25,Gold,False,0
C07873,Michael,Moore,customer7873@email.com,48,Other,Tulsa,2021-11-02,New,True,0
C07874,Jennifer,Taylor,customer7874@email.com,36,F,Chicago,2022-07-09,New,False,0
C07875,Jennifer,Thomas,customer7875@email.com,50,F,Chicago,2021-06-13,Bronze,False,0
C07876,David,Davis,customer7876@email.com,40,M,Chicago,2021-06-17,Bronze,False,0
C07877,Sarah,Lopez,customer7877@email.com,26,M,New York,2022-12-12,Bronze,False,0
C07878,Michael,Hernandez,customer7878@email.com,25,M,New Orleans,2021-02-27,Silver,False,0
C07879,Joseph,Moore,customer7879@email.com,23,Other,Los Angeles,2021-03-24,Bronze,False,0
C07880,Susan,Brown,customer7880@email.com,64,M,Denver,2021-01-14,Gold,True,0
C07881,Olivia,Rodriguez,customer7881@email.com,51,M,San Francisco,2023-06-18,Gold,True,0
C07882,John,Martinez,customer7882@email.com,65,M,Indianapolis,2022-01-03,Bronze,True,0
C07883,James,Taylor,customer7883@email.com,70,F,Dallas,2023-01-01,Bronze,True,0
C07884,Susan,Williams,customer7884@email.com,65,F,Baltimore,2021-10-09,New,True,0
C07885,Sophia,Jones,customer7885@email.com,69,F,Baltimore,2021-08-10,Gold,True,0
C07886,Richard,Moore,customer7886@email.com,67,Other,Portland,2023-03-15,New,False,0
C07887,Thomas,Anderson,customer7887@email.com,32,Other,Atlanta,2022-04-04,Silver,True,0
C07888,Noah,Lopez,customer7888@email.com,27,M,Atlanta,2022-08-04,Silver,True,0
C07889,Susan,Wilson,customer7889@email.com,21,M,Baltimore,2022-01-20,Silver,True,0
C07890,Robert,Martinez,customer7890@email.com,23,M,Atlanta,2022-03-26,Silver,False,0
C07891,Barbara,Martin,customer7891@email.com,57,M,Indianapolis,2021-07-30,Silver,False,0
C07892,John,Jackson,customer7892@email.com,70,M,Baltimore,2022-07-03,Bronze,False,0
C07893,Michael,Wilson,customer7893@email.com,36,F,Atlanta,2022-08-16,New,False,0
C07894,Ava,Miller,customer7894@email.com,61,M,Kansas City,2021-12-25,Silver,False,0
C07895,Ava,Martin,customer7895@email.com,38,F,Boston,2023-01-27,Bronze,False,0
C07896,Patricia,Lopez,customer7896@email.com,66,M,Tulsa,2022-07-20,New,False,0
C07897,Richard,Thompson,customer7897@email.com,36,M,Dallas,2021-04-22,Bronze,True,0
C07898,Liam,Moore,customer7898@email.com,46,Other,Los Angeles,2022-07-01,Bronze,False,0
C07899,Linda,Perez,customer7899@email.com,32,M,Indianapolis,2023-03-11,Silver,True,0
C07900,Robert,Miller,customer7900@email.com,35,M,Miami,2021-01-09,New,True,0
C07901,Emma,Gonzalez,customer7901@email.com,60,M,Tulsa,2021-04-17,Bronze,True,0
C07902,Liam,Thompson,customer7902@email.com,19,Other,Indianapolis,2021-11-29,Silver,False,0
C07903,James,Smith,customer7903@email.com,34,F,Miami,2021-01-17,Silver,False,0
C07904,Thomas,Martinez,customer7904@email.com,45,F,Minneapolis,2022-01-24,New,False,0
C07905,Richard,Johnson,customer7905@email.com,27,Other,Houston,2022-10-30,Gold,False,0
C07906,Isabella,Thomas,customer7906@email.com,48,Other,Baltimore,2021-11-19,New,False,0
C07907,Thomas,Smith,customer7907@email.com,44,F,Atlanta,2021-07-27,Gold,False,0
C07908,Mary,Moore,customer7908@email.com,51,Other,Indianapolis,2021-07-18,Bronze,True,0
C07909,Mary,Jackson,customer7909@email.com,74,F,Chicago,2021-07-14,Silver,True,0
C07910,Emma,Moore,customer7910@email.com,69,M,Nashville,2022-09-16,Bronze,False,0
C07911,Olivia,Perez,customer7911@email.com,21,F,Boston,2022-05-27,New,True,0
C07912,Richard,Jones,customer7912@email.com,62,M,Chicago,2022-06-21,Silver,False,0
C07913,Richard,Anderson,customer7913@email.com,30,Other,Kansas City,2023-05-10,Bronze,True,0
C07914,Olivia,Williams,customer7914@email.com,59,F,Seattle,2022-06-02,Gold,False,0
C07915,Richard,Gonzalez,customer7915@email.com,18,Other,Kansas City,2021-01-12,Gold,True,0
C07916,Karen,Jackson,customer7916@email.com,28,M,Nashville,2023-06-16,Silver,True,0
C07917,Sarah,Perez,customer7917@email.com,28,F,Philadelphia,2022-01-14,Bronze,False,0
C07918,Jessica,Moore,customer7918@email.com,19,M,Kansas City,2022-05-31,Gold,False,0
C07919,Jennifer,Lee,customer7919@email.com,26,F,Milwaukee,2022-09-04,Gold,False,0
C07920,James,Miller,customer7920@email.com,46,M,Minneapolis,2022-09-12,Silver,True,0
C07921,William,Moore,customer7921@email.com,31,Other,Chicago,2022-06-28,Bronze,False,0
C07922,William,Thomas,customer7922@email.com,34,F,Seattle,2023-01-13,Bronze,True,0
C07923,William,Moore,customer7923@email.com,69,M,Atlanta,2023-04-20,Silver,False,0
C07924,David,Moore,customer7924@email.com,75,F,St. Louis,2022-03-03,Gold,False,0
C07925,Robert,Gonzalez,customer7925@email.com,58,M,Houston,2023-01-24,New,True,0
C07926,Noah,Thomas,customer7926@email.com,22,Other,Chicago,2021-08-10,Silver,False,0
C07927,Isabella,Wilson,customer7927@email.com,45,F,Minneapolis,2022-12-22,New,False,0
C07928,Emma,Taylor,customer7928@email.com,56,Other,Kansas City,2022-10-18,New,False,0
C07929,James,Thomas,customer7929@email.com,58,F,Omaha,2021-08-16,Bronze,True,0
C07930,Michael,Anderson,customer7930@email.com,62,Other,Houston,2023-05-13,Silver,False,0
C07931,Linda,Anderson,customer7931@email.com,71,M,Indianapolis,2022-12-24,New,False,0
C07932,Thomas,Thomas,customer7932@email.com,74,F,Chicago,2023-01-23,Bronze,False,0
C07933,David,Taylor,customer7933@email.com,39,Other,Dallas,2021-03-24,Bronze,True,0
C07934,Isabella,Anderson,customer7934@email.com,58,M,St. Louis,2021-08-29,Silver,True,0
C07935,Jennifer,Brown,customer7935@email.com,70,F,Kansas City,2021-10-18,Silver,False,0
C07936,William,Taylor,customer7936@email.com,26,Other,Denver,2022-02-02,Gold,False,0
C07937,Linda,Miller,customer7937@email.com,34,M,Los Angeles,2023-01-10,Bronze,True,0
C07938,Isabella,Johnson,customer7938@email.com,32,F,Dallas,2022-04-06,Bronze,False,0
C07939,Robert,Johnson,customer7939@email.com,45,Other,Nashville,2022-02-23,Silver,True,0
C07940,William,Thompson,customer7940@email.com,51,F,New Orleans,2022-03-28,Bronze,True,0
C07941,David,Anderson,customer7941@email.com,25,F,Nashville,2023-02-22,Silver,False,0
C07942,Patricia,Martin,customer7942@email.com,26,Other,St. Louis,2022-01-31,Bronze,False,0
C07943,David,Wilson,customer7943@email.com,60,F,Dallas,2022-06-08,New,True,0
C07944,David,Perez,customer7944@email.com,75,F,Indianapolis,2021-11-20,Silver,False,0
C07945,Jessica,Gonzalez,customer7945@email.com,53,F,Houston,2021-12-09,Silver,True,0
C07946,Mary,Anderson,customer7946@email.com,56,M,Indianapolis,2022-08-10,Gold,False,0
C07947,William,Johnson,customer7947@email.com,57,F,Kansas City,2022-04-29,Bronze,True,0
